File Number,Rarity Score,Position
6935,39.26,7159
59,39.25,7160
8554,39.25,7161
770,39.25,7162
5315,39.25,7163
7736,39.25,7164
7687,39.24,7165
898,39.24,7166
6409,39.24,7167
6456,39.24,7168
9861,39.24,7169
825,39.24,7170
4315,39.24,7171
5385,39.24,7172
7802,39.23,7173
9242,39.23,7174
5873,39.23,7175
858,39.23,7176
9850,39.23,7177
5950,39.23,7178
69,39.23,7179
5827,39.23,7180
7900,39.22,7181
2941,39.22,7182
4475,39.22,7183
3209,39.21,7184
5342,39.20,7185
2582,39.20,7186
4662,39.20,7187
5410,39.20,7188
374,39.20,7189
6408,39.19,7190
7978,39.19,7191
9418,39.19,7192
7878,39.19,7193
7959,39.19,7194
4589,39.18,7195
3468,39.18,7196
8245,39.18,7197
2424,39.18,7198
3601,39.18,7199
6280,39.18,7200
5542,39.18,7201
2586,39.18,7202
2697,39.18,7203
4378,39.18,7204
5900,39.16,7205
6580,39.16,7206
6082,39.16,7207
9032,39.16,7208
8171,39.16,7209
9774,39.15,7210
7845,39.15,7211
1258,39.15,7212
4528,39.15,7213
2904,39.15,7214
2332,39.14,7215
495,39.14,7216
8362,39.14,7217
7357,39.14,7218
2152,39.14,7219
1303,39.14,7220
2220,39.14,7221
4444,39.13,7222
8063,39.13,7223
6990,39.13,7224
4328,39.12,7225
4726,39.12,7226
9052,39.12,7227
7662,39.11,7228
5305,39.11,7229
1822,39.11,7230
8716,39.10,7231
545,39.10,7232
9674,39.10,7233
6055,39.10,7234
9348,39.10,7235
4233,39.10,7236
8941,39.09,7237
3748,39.09,7238
2208,39.09,7239
2933,39.08,7240
8735,39.08,7241
3901,39.08,7242
1153,39.08,7243
763,39.07,7244
8094,39.07,7245
6238,39.07,7246
3772,39.07,7247
9807,39.06,7248
6603,39.06,7249
8731,39.06,7250
3570,39.06,7251
3510,39.06,7252
8455,39.06,7253
6267,39.06,7254
6062,39.06,7255
5676,39.05,7256
9951,39.05,7257
1203,39.05,7258
9934,39.05,7259
7167,39.05,7260
9107,39.05,7261
9834,39.05,7262
6125,39.04,7263
4471,39.04,7264
3821,39.04,7265
9280,39.04,7266
9125,39.04,7267
2758,39.04,7268
6085,39.03,7269
6188,39.03,7270
8382,39.03,7271
2914,39.02,7272
2729,39.02,7273
3996,39.02,7274
9936,39.02,7275
1366,39.02,7276
2740,39.02,7277
6862,39.02,7278
113,39.02,7279
7594,39.01,7280
4121,39.01,7281
7756,39.01,7282
8940,39.01,7283
4803,39.01,7284
8710,39.00,7285
1593,39.00,7286
8969,39.00,7287
8989,38.99,7288
9109,38.99,7289
5790,38.99,7290
4977,38.98,7291
1039,38.98,7292
5922,38.98,7293
4292,38.98,7294
8487,38.98,7295
9570,38.98,7296
855,38.97,7297
2401,38.97,7298
5513,38.97,7299
2322,38.96,7300
6417,38.96,7301
6008,38.96,7302
6169,38.96,7303
521,38.96,7304
2538,38.96,7305
4543,38.96,7306
6179,38.96,7307
5866,38.96,7308
8258,38.96,7309
2861,38.96,7310
1316,38.96,7311
7133,38.95,7312
8429,38.95,7313
4266,38.95,7314
6370,38.94,7315
1765,38.94,7316
7654,38.93,7317
8867,38.93,7318
7408,38.93,7319
7161,38.93,7320
8472,38.92,7321
1015,38.92,7322
2703,38.91,7323
8352,38.91,7324
3826,38.91,7325
7114,38.91,7326
4897,38.90,7327
7682,38.90,7328
5404,38.90,7329
9253,38.90,7330
7476,38.90,7331
4365,38.90,7332
9232,38.90,7333
7072,38.90,7334
700,38.89,7335
778,38.89,7336
2922,38.89,7337
1498,38.89,7338
5886,38.89,7339
4175,38.89,7340
1781,38.89,7341
7896,38.88,7342
814,38.88,7343
1501,38.88,7344
4216,38.88,7345
3646,38.87,7346
8219,38.87,7347
9976,38.87,7348
1584,38.87,7349
2315,38.87,7350
1075,38.86,7351
889,38.86,7352
8988,38.86,7353
1965,38.86,7354
6001,38.86,7355
6102,38.86,7356
8538,38.86,7357
2590,38.85,7358
1858,38.85,7359
6859,38.85,7360
7632,38.84,7361
8597,38.84,7362
7222,38.84,7363
8401,38.84,7364
3869,38.84,7365
5216,38.84,7366
8066,38.84,7367
789,38.84,7368
6626,38.84,7369
3520,38.83,7370
1532,38.83,7371
6979,38.83,7372
4840,38.83,7373
9668,38.83,7374
8638,38.83,7375
9106,38.82,7376
2631,38.82,7377
8464,38.81,7378
8121,38.81,7379
4167,38.80,7380
1144,38.80,7381
8042,38.80,7382
7200,38.80,7383
2899,38.80,7384
5525,38.79,7385
1253,38.79,7386
4548,38.78,7387
881,38.78,7388
37,38.78,7389
4927,38.78,7390
3449,38.78,7391
815,38.78,7392
3168,38.77,7393
5802,38.77,7394
169,38.77,7395
3596,38.77,7396
3286,38.77,7397
6185,38.77,7398
3914,38.77,7399
5939,38.77,7400
8707,38.76,7401
5850,38.76,7402
5971,38.76,7403
4935,38.76,7404
7599,38.76,7405
8504,38.76,7406
927,38.76,7407
1081,38.75,7408
3612,38.75,7409
2479,38.75,7410
5036,38.75,7411
1803,38.75,7412
4001,38.75,7413
2514,38.75,7414
8634,38.74,7415
5931,38.74,7416
1833,38.74,7417
5087,38.73,7418
3796,38.73,7419
235,38.72,7420
58,38.72,7421
7060,38.72,7422
1295,38.72,7423
8070,38.71,7424
4872,38.71,7425
6473,38.71,7426
8149,38.71,7427
8253,38.70,7428
3685,38.70,7429
6553,38.70,7430
7642,38.70,7431
7532,38.70,7432
5653,38.70,7433
9045,38.70,7434
5937,38.69,7435
976,38.69,7436
1404,38.69,7437
5269,38.69,7438
3546,38.68,7439
6961,38.68,7440
899,38.68,7441
3766,38.68,7442
1094,38.67,7443
4527,38.67,7444
7210,38.67,7445
3294,38.67,7446
777,38.67,7447
3519,38.67,7448
1983,38.66,7449
6084,38.66,7450
9192,38.66,7451
237,38.66,7452
3653,38.66,7453
1074,38.66,7454
4998,38.66,7455
1694,38.66,7456
3303,38.65,7457
2656,38.65,7458
9943,38.65,7459
3639,38.65,7460
6223,38.65,7461
804,38.65,7462
7504,38.64,7463
8541,38.64,7464
9470,38.64,7465
4064,38.63,7466
3476,38.63,7467
3794,38.63,7468
5942,38.62,7469
6577,38.62,7470
7996,38.62,7471
1849,38.62,7472
6358,38.62,7473
2049,38.61,7474
9851,38.61,7475
4173,38.61,7476
4826,38.60,7477
1272,38.60,7478
7617,38.60,7479
4237,38.60,7480
9141,38.59,7481
872,38.59,7482
9048,38.59,7483
7861,38.59,7484
3407,38.59,7485
4859,38.59,7486
4240,38.58,7487
4896,38.58,7488
8378,38.58,7489
7379,38.57,7490
8131,38.57,7491
9502,38.57,7492
6374,38.57,7493
7254,38.57,7494
7109,38.57,7495
2866,38.57,7496
2500,38.57,7497
1883,38.57,7498
5766,38.57,7499
7818,38.56,7500
9714,38.56,7501
546,38.56,7502
8142,38.55,7503
2109,38.55,7504
2667,38.55,7505
196,38.55,7506
5785,38.54,7507
1132,38.54,7508
547,38.54,7509
3750,38.54,7510
7556,38.53,7511
90,38.53,7512
3490,38.53,7513
7967,38.53,7514
303,38.53,7515
1088,38.52,7516
7134,38.52,7517
8547,38.51,7518
5350,38.51,7519
1555,38.51,7520
3735,38.51,7521
9538,38.50,7522
2535,38.49,7523
5127,38.49,7524
262,38.49,7525
4506,38.49,7526
6206,38.49,7527
1618,38.49,7528
9937,38.48,7529
3734,38.48,7530
6988,38.48,7531
7308,38.48,7532
1279,38.47,7533
4511,38.47,7534
2591,38.47,7535
5056,38.46,7536
6118,38.46,7537
6233,38.45,7538
6310,38.45,7539
3364,38.45,7540
9182,38.44,7541
5484,38.43,7542
8241,38.43,7543
2239,38.43,7544
4802,38.43,7545
20,38.42,7546
782,38.42,7547
5646,38.42,7548
7128,38.42,7549
5647,38.42,7550
4012,38.41,7551
9185,38.41,7552
1837,38.41,7553
7380,38.40,7554
2295,38.40,7555
4453,38.40,7556
1574,38.40,7557
3836,38.39,7558
8356,38.39,7559
4700,38.38,7560
1479,38.38,7561
8117,38.38,7562
5862,38.37,7563
4224,38.37,7564
8239,38.37,7565
2875,38.36,7566
2396,38.36,7567
2251,38.36,7568
1405,38.36,7569
854,38.35,7570
9991,38.35,7571
6668,38.35,7572
482,38.35,7573
3527,38.34,7574
3181,38.34,7575
9593,38.34,7576
8755,38.33,7577
3111,38.33,7578
9230,38.33,7579
6366,38.32,7580
9139,38.32,7581
8862,38.32,7582
6993,38.32,7583
7644,38.31,7584
7835,38.31,7585
4698,38.31,7586
1291,38.30,7587
7722,38.30,7588
4485,38.30,7589
6435,38.30,7590
852,38.30,7591
5457,38.29,7592
1852,38.29,7593
9753,38.29,7594
1276,38.29,7595
6919,38.29,7596
2274,38.29,7597
2599,38.28,7598
4745,38.28,7599
1234,38.28,7600
9938,38.28,7601
1610,38.28,7602
4281,38.28,7603
157,38.28,7604
7350,38.27,7605
7906,38.27,7606
4349,38.26,7607
7240,38.26,7608
1947,38.26,7609
2769,38.26,7610
3656,38.26,7611
1387,38.26,7612
6714,38.25,7613
212,38.25,7614
5218,38.25,7615
7496,38.25,7616
4053,38.24,7617
109,38.24,7618
1097,38.24,7619
3883,38.24,7620
8265,38.22,7621
1205,38.22,7622
43,38.22,7623
607,38.21,7624
8715,38.21,7625
4432,38.21,7626
5454,38.21,7627
9098,38.21,7628
2382,38.21,7629
1333,38.20,7630
9882,38.20,7631
4694,38.20,7632
3831,38.19,7633
5232,38.19,7634
334,38.19,7635
9719,38.18,7636
6748,38.18,7637
3184,38.18,7638
2713,38.18,7639
3266,38.18,7640
1332,38.18,7641
9811,38.18,7642
3007,38.18,7643
588,38.17,7644
3668,38.17,7645
9738,38.17,7646
5343,38.17,7647
8084,38.16,7648
2828,38.16,7649
2508,38.16,7650
6635,38.16,7651
2695,38.16,7652
636,38.16,7653
4284,38.15,7654
1475,38.15,7655
3246,38.15,7656
1456,38.15,7657
2879,38.15,7658
2934,38.14,7659
5679,38.14,7660
9405,38.14,7661
4148,38.14,7662
2623,38.14,7663
7094,38.14,7664
5742,38.14,7665
1509,38.14,7666
3406,38.14,7667
7937,38.13,7668
7333,38.13,7669
1146,38.13,7670
4016,38.13,7671
5271,38.13,7672
3964,38.13,7673
5591,38.12,7674
9824,38.11,7675
1641,38.11,7676
8864,38.11,7677
9884,38.11,7678
1795,38.10,7679
6725,38.10,7680
3894,38.10,7681
3035,38.10,7682
5387,38.10,7683
9741,38.09,7684
7790,38.09,7685
352,38.09,7686
1768,38.09,7687
8052,38.08,7688
6237,38.08,7689
5867,38.08,7690
8904,38.07,7691
6315,38.07,7692
2617,38.07,7693
8317,38.07,7694
4429,38.07,7695
1737,38.07,7696
6039,38.06,7697
7433,38.06,7698
3811,38.06,7699
6558,38.06,7700
5329,38.06,7701
4558,38.05,7702
5309,38.05,7703
4271,38.05,7704
2829,38.04,7705
7931,38.04,7706
404,38.04,7707
6520,38.03,7708
8345,38.03,7709
5094,38.02,7710
6701,38.02,7711
3031,38.02,7712
2954,38.01,7713
5154,38.01,7714
5575,38.01,7715
6107,38.01,7716
7857,38.01,7717
6444,38.00,7718
7362,38.00,7719
9363,38.00,7720
5919,38.00,7721
5228,38.00,7722
6028,38.00,7723
6899,37.99,7724
2226,37.99,7725
9162,37.99,7726
4156,37.99,7727
9550,37.98,7728
2089,37.97,7729
8844,37.97,7730
6794,37.97,7731
8845,37.97,7732
2673,37.97,7733
5768,37.97,7734
8573,37.96,7735
9256,37.96,7736
565,37.96,7737
2677,37.96,7738
9168,37.95,7739
701,37.95,7740
6304,37.95,7741
2013,37.95,7742
8982,37.94,7743
3870,37.94,7744
699,37.94,7745
7429,37.93,7746
8195,37.93,7747
9527,37.93,7748
1059,37.92,7749
5367,37.92,7750
9557,37.92,7751
536,37.92,7752
583,37.91,7753
7298,37.91,7754
9826,37.91,7755
4307,37.91,7756
308,37.91,7757
9535,37.90,7758
4494,37.90,7759
3132,37.90,7760
4618,37.90,7761
459,37.90,7762
107,37.89,7763
843,37.89,7764
2375,37.89,7765
9795,37.89,7766
3993,37.88,7767
7005,37.88,7768
7762,37.87,7769
7431,37.87,7770
1628,37.87,7771
6625,37.86,7772
4523,37.85,7773
186,37.85,7774
3987,37.85,7775
559,37.85,7776
568,37.85,7777
2903,37.85,7778
7568,37.85,7779
4944,37.84,7780
9697,37.83,7781
3623,37.83,7782
4562,37.83,7783
5259,37.83,7784
6887,37.83,7785
9195,37.81,7786
2504,37.81,7787
8056,37.81,7788
4537,37.80,7789
5936,37.80,7790
189,37.80,7791
9716,37.80,7792
9978,37.79,7793
1918,37.79,7794
2543,37.79,7795
9496,37.79,7796
9077,37.78,7797
7697,37.78,7798
6729,37.78,7799
5744,37.78,7800
6960,37.78,7801
232,37.77,7802
8399,37.77,7803
3301,37.77,7804
1493,37.76,7805
1314,37.76,7806
4070,37.76,7807
2510,37.76,7808
2451,37.75,7809
4314,37.75,7810
3381,37.75,7811
6266,37.74,7812
3349,37.74,7813
8107,37.74,7814
2882,37.74,7815
1617,37.73,7816
2389,37.73,7817
8274,37.73,7818
2556,37.73,7819
760,37.72,7820
4813,37.71,7821
697,37.70,7822
6419,37.70,7823
8693,37.70,7824
6083,37.70,7825
6728,37.70,7826
3061,37.69,7827
7951,37.69,7828
8416,37.69,7829
1013,37.68,7830
8029,37.68,7831
8278,37.67,7832
9480,37.67,7833
4201,37.67,7834
9515,37.67,7835
3220,37.66,7836
6074,37.66,7837
1595,37.66,7838
8770,37.66,7839
2628,37.66,7840
8106,37.65,7841
3940,37.65,7842
2023,37.65,7843
9904,37.65,7844
261,37.65,7845
1655,37.65,7846
9891,37.64,7847
864,37.64,7848
2566,37.64,7849
3781,37.64,7850
8836,37.64,7851
5476,37.63,7852
7219,37.63,7853
3830,37.63,7854
3946,37.63,7855
3068,37.63,7856
7258,37.62,7857
2806,37.61,7858
5427,37.61,7859
1924,37.61,7860
9856,37.61,7861
6858,37.61,7862
4140,37.60,7863
8273,37.60,7864
8610,37.59,7865
3013,37.59,7866
3152,37.58,7867
3753,37.58,7868
7008,37.58,7869
2217,37.58,7870
5517,37.57,7871
4152,37.57,7872
5129,37.57,7873
1078,37.57,7874
4524,37.56,7875
797,37.55,7876
3694,37.55,7877
7127,37.54,7878
3999,37.54,7879
4924,37.54,7880
4838,37.54,7881
7548,37.54,7882
8154,37.53,7883
5124,37.53,7884
631,37.53,7885
8876,37.52,7886
7577,37.52,7887
617,37.52,7888
9367,37.52,7889
1365,37.51,7890
7322,37.51,7891
5629,37.51,7892
4575,37.51,7893
4269,37.50,7894
7916,37.50,7895
3258,37.50,7896
979,37.49,7897
2930,37.49,7898
4895,37.48,7899
8817,37.48,7900
1890,37.48,7901
9621,37.48,7902
6385,37.47,7903
1992,37.47,7904
6059,37.47,7905
1753,37.47,7906
2557,37.47,7907
7437,37.46,7908
7850,37.46,7909
3718,37.45,7910
3402,37.44,7911
9350,37.44,7912
3086,37.44,7913
8814,37.43,7914
2076,37.43,7915
2161,37.42,7916
8725,37.42,7917
2162,37.42,7918
7660,37.42,7919
1718,37.42,7920
9461,37.41,7921
9013,37.41,7922
2072,37.41,7923
7438,37.41,7924
7829,37.41,7925
4705,37.40,7926
8543,37.40,7927
1400,37.39,7928
6780,37.39,7929
5890,37.39,7930
928,37.39,7931
5362,37.39,7932
705,37.38,7933
5871,37.38,7934
1331,37.38,7935
426,37.37,7936
507,37.36,7937
7253,37.36,7938
7774,37.36,7939
1982,37.35,7940
7137,37.35,7941
2679,37.35,7942
1560,37.34,7943
2627,37.34,7944
4250,37.34,7945
9580,37.33,7946
4987,37.32,7947
5539,37.32,7948
2225,37.32,7949
9007,37.32,7950
5861,37.31,7951
941,37.31,7952
961,37.31,7953
9724,37.31,7954
7565,37.30,7955
984,37.30,7956
530,37.29,7957
5668,37.29,7958
1774,37.29,7959
166,37.28,7960
7559,37.28,7961
3736,37.28,7962
2114,37.28,7963
3274,37.28,7964
4864,37.27,7965
3543,37.27,7966
2118,37.27,7967
7604,37.27,7968
7970,37.26,7969
397,37.26,7970
3251,37.26,7971
1433,37.25,7972
9969,37.25,7973
578,37.25,7974
3769,37.25,7975
3060,37.24,7976
2519,37.24,7977
666,37.24,7978
7495,37.23,7979
8945,37.23,7980
4450,37.22,7981
4092,37.22,7982
4166,37.22,7983
4739,37.22,7984
5030,37.21,7985
7573,37.21,7986
5969,37.21,7987
6536,37.21,7988
2412,37.19,7989
117,37.19,7990
8471,37.18,7991
2997,37.17,7992
6439,37.15,7993
4612,37.15,7994
4918,37.15,7995
1935,37.15,7996
7528,37.15,7997
9858,37.14,7998
8009,37.14,7999
1728,37.14,8000
7884,37.14,8001
2158,37.14,8002
5523,37.14,8003
3158,37.13,8004
1622,37.13,8005
3882,37.13,8006
6958,37.13,8007
7626,37.13,8008
7685,37.13,8009
2662,37.13,8010
48,37.12,8011
638,37.11,8012
7106,37.11,8013
94,37.11,8014
2236,37.10,8015
5975,37.10,8016
809,37.10,8017
7228,37.09,8018
8250,37.09,8019
9262,37.09,8020
5365,37.08,8021
6588,37.07,8022
2494,37.07,8023
8928,37.06,8024
66,37.06,8025
6517,37.05,8026
4684,37.04,8027
1558,37.04,8028
3542,37.04,8029
865,37.04,8030
1660,37.03,8031
1719,37.03,8032
5108,37.03,8033
1682,37.02,8034
4965,37.02,8035
7026,37.02,8036
2020,37.02,8037
9703,37.02,8038
9108,37.01,8039
7844,37.00,8040
3280,36.99,8041
1657,36.99,8042
4775,36.99,8043
3688,36.99,8044
9792,36.98,8045
6568,36.98,8046
8726,36.97,8047
287,36.97,8048
3904,36.97,8049
2616,36.97,8050
2477,36.97,8051
8591,36.96,8052
3356,36.96,8053
2053,36.96,8054
2766,36.96,8055
3936,36.96,8056
4958,36.96,8057
3052,36.95,8058
5669,36.95,8059
2194,36.95,8060
7277,36.95,8061
5757,36.95,8062
8435,36.94,8063
7821,36.93,8064
1520,36.93,8065
4483,36.93,8066
194,36.93,8067
5258,36.91,8068
5582,36.91,8069
5445,36.91,8070
5395,36.91,8071
5680,36.90,8072
5246,36.90,8073
410,36.88,8074
3713,36.88,8075
5037,36.88,8076
3483,36.87,8077
5952,36.87,8078
294,36.87,8079
5250,36.87,8080
9717,36.87,8081
509,36.86,8082
5100,36.86,8083
438,36.85,8084
3541,36.85,8085
9838,36.85,8086
3891,36.85,8087
2760,36.85,8088
2960,36.85,8089
1441,36.85,8090
8952,36.85,8091
5749,36.84,8092
1335,36.84,8093
2190,36.83,8094
9196,36.83,8095
6658,36.83,8096
7351,36.83,8097
5120,36.83,8098
6226,36.82,8099
1592,36.82,8100
7869,36.82,8101
2924,36.81,8102
7554,36.81,8103
1091,36.81,8104
6159,36.81,8105
2305,36.81,8106
8002,36.80,8107
53,36.80,8108
9814,36.79,8109
143,36.79,8110
9323,36.79,8111
3325,36.79,8112
1254,36.79,8113
3431,36.79,8114
4372,36.78,8115
8196,36.78,8116
3204,36.77,8117
1779,36.77,8118
8335,36.77,8119
6655,36.77,8120
3518,36.77,8121
8427,36.77,8122
9941,36.76,8123
4925,36.76,8124
2853,36.75,8125
5438,36.74,8126
1511,36.74,8127
219,36.74,8128
8636,36.74,8129
4954,36.72,8130
620,36.72,8131
1819,36.72,8132
2745,36.72,8133
3555,36.72,8134
2170,36.70,8135
8993,36.70,8136
2246,36.69,8137
3700,36.69,8138
4249,36.68,8139
1037,36.68,8140
2392,36.68,8141
7578,36.68,8142
6719,36.67,8143
9493,36.67,8144
6432,36.67,8145
9384,36.66,8146
4352,36.66,8147
8279,36.65,8148
6963,36.65,8149
6106,36.65,8150
15,36.64,8151
5043,36.64,8152
9889,36.64,8153
5691,36.64,8154
1942,36.64,8155
4674,36.63,8156
6863,36.63,8157
1215,36.63,8158
7465,36.63,8159
8199,36.63,8160
8763,36.62,8161
6589,36.62,8162
2125,36.61,8163
4659,36.61,8164
590,36.61,8165
7947,36.61,8166
6833,36.60,8167
7052,36.60,8168
6284,36.59,8169
8310,36.59,8170
1160,36.59,8171
2820,36.58,8172
9321,36.58,8173
5153,36.58,8174
3589,36.58,8175
753,36.58,8176
8960,36.57,8177
172,36.57,8178
2325,36.57,8179
5497,36.57,8180
1619,36.57,8181
3145,36.56,8182
5540,36.55,8183
9643,36.54,8184
8180,36.54,8185
488,36.53,8186
7755,36.53,8187
1073,36.53,8188
7555,36.53,8189
5425,36.52,8190
6912,36.52,8191
1699,36.52,8192
64,36.51,8193
6937,36.51,8194
8879,36.51,8195
3217,36.51,8196
906,36.51,8197
9072,36.50,8198
9255,36.50,8199
2812,36.50,8200
1830,36.50,8201
4613,36.50,8202
2518,36.50,8203
7520,36.50,8204
6017,36.50,8205
8043,36.49,8206
528,36.49,8207
5210,36.49,8208
3484,36.48,8209
1112,36.48,8210
1023,36.47,8211
5375,36.47,8212
1616,36.47,8213
9063,36.46,8214
8806,36.46,8215
1627,36.46,8216
779,36.45,8217
2307,36.44,8218
9002,36.44,8219
1938,36.44,8220
6270,36.43,8221
3849,36.43,8222
372,36.43,8223
1206,36.43,8224
4045,36.43,8225
9749,36.43,8226
1914,36.42,8227
6576,36.42,8228
6402,36.42,8229
3900,36.42,8230
8217,36.42,8231
4414,36.42,8232
9780,36.42,8233
4552,36.42,8234
4729,36.41,8235
2630,36.40,8236
5407,36.40,8237
886,36.40,8238
7557,36.40,8239
8994,36.39,8240
8295,36.39,8241
1173,36.38,8242
8502,36.38,8243
8083,36.38,8244
3093,36.38,8245
44,36.37,8246
5538,36.37,8247
4055,36.37,8248
2176,36.36,8249
6302,36.36,8250
9088,36.36,8251
6822,36.35,8252
1162,36.35,8253
5143,36.35,8254
6656,36.35,8255
1063,36.35,8256
7151,36.35,8257
6620,36.35,8258
4811,36.35,8259
2776,36.35,8260
9549,36.34,8261
9546,36.33,8262
9852,36.33,8263
5818,36.33,8264
1653,36.33,8265
9772,36.33,8266
9128,36.32,8267
5606,36.32,8268
6969,36.32,8269
4203,36.32,8270
3494,36.32,8271
9840,36.32,8272
7276,36.32,8273
5172,36.31,8274
2354,36.31,8275
285,36.31,8276
1360,36.30,8277
7013,36.30,8278
5005,36.30,8279
9467,36.30,8280
3259,36.30,8281
7741,36.30,8282
6744,36.29,8283
3812,36.29,8284
4605,36.29,8285
8020,36.29,8286
7750,36.28,8287
4165,36.28,8288
2138,36.28,8289
1161,36.27,8290
2865,36.27,8291
4905,36.26,8292
6488,36.26,8293
3778,36.25,8294
2826,36.25,8295
1102,36.25,8296
1921,36.25,8297
630,36.24,8298
2261,36.24,8299
1327,36.23,8300
1515,36.23,8301
8025,36.23,8302
1354,36.23,8303
3400,36.23,8304
4037,36.22,8305
9239,36.21,8306
9335,36.21,8307
5219,36.21,8308
3235,36.21,8309
1244,36.20,8310
7803,36.20,8311
6407,36.20,8312
6213,36.19,8313
80,36.19,8314
4854,36.19,8315
6436,36.18,8316
8424,36.18,8317
6014,36.18,8318
1735,36.18,8319
4943,36.18,8320
6865,36.18,8321
1386,36.18,8322
1689,36.18,8323
3759,36.18,8324
5520,36.17,8325
7940,36.17,8326
1217,36.17,8327
5639,36.17,8328
4873,36.17,8329
3641,36.17,8330
6429,36.17,8331
8640,36.17,8332
6541,36.17,8333
5146,36.16,8334
739,36.16,8335
3213,36.15,8336
4770,36.15,8337
342,36.15,8338
8216,36.15,8339
4999,36.14,8340
1292,36.14,8341
9997,36.14,8342
8175,36.14,8343
4808,36.13,8344
6056,36.13,8345
1586,36.13,8346
8929,36.13,8347
8394,36.13,8348
9709,36.13,8349
1581,36.12,8350
5573,36.12,8351
1926,36.11,8352
3854,36.11,8353
9606,36.11,8354
8475,36.11,8355
9831,36.10,8356
1519,36.10,8357
7852,36.09,8358
713,36.09,8359
3238,36.08,8360
4162,36.08,8361
1999,36.08,8362
6076,36.07,8363
1952,36.07,8364
4833,36.07,8365
6994,36.07,8366
2368,36.07,8367
7501,36.07,8368
629,36.07,8369
120,36.07,8370
42,36.06,8371
7650,36.05,8372
3529,36.05,8373
8132,36.05,8374
4149,36.04,8375
5310,36.04,8376
6469,36.04,8377
9456,36.04,8378
6546,36.04,8379
6136,36.03,8380
5292,36.03,8381
8260,36.03,8382
8040,36.03,8383
9352,36.03,8384
5825,36.03,8385
5884,36.03,8386
4861,36.03,8387
4138,36.02,8388
4027,36.02,8389
5901,36.02,8390
7071,36.01,8391
2659,36.01,8392
2747,36.01,8393
9617,36.01,8394
2359,36.00,8395
5732,36.00,8396
883,36.00,8397
3239,36.00,8398
9680,35.99,8399
6248,35.99,8400
4441,35.99,8401
2303,35.99,8402
4404,35.99,8403
593,35.99,8404
1679,35.99,8405
270,35.98,8406
2271,35.98,8407
3177,35.98,8408
5462,35.98,8409
4976,35.97,8410
2133,35.97,8411
7700,35.97,8412
2218,35.97,8413
1911,35.96,8414
6330,35.96,8415
197,35.95,8416
3010,35.94,8417
7526,35.94,8418
1510,35.94,8419
4668,35.93,8420
8985,35.93,8421
6685,35.93,8422
4720,35.93,8423
8449,35.92,8424
7908,35.92,8425
2144,35.92,8426
2948,35.91,8427
7946,35.91,8428
296,35.91,8429
9615,35.91,8430
1766,35.90,8431
5755,35.90,8432
8242,35.89,8433
9836,35.89,8434
6212,35.89,8435
7009,35.89,8436
5282,35.88,8437
8587,35.88,8438
3579,35.88,8439
4102,35.87,8440
1413,35.87,8441
5039,35.87,8442
3995,35.87,8443
8865,35.86,8444
6932,35.86,8445
9958,35.85,8446
3391,35.85,8447
9412,35.85,8448
6852,35.85,8449
813,35.85,8450
1403,35.84,8451
6659,35.84,8452
5260,35.83,8453
5051,35.83,8454
2373,35.82,8455
4389,35.82,8456
4164,35.82,8457
2799,35.82,8458
4574,35.82,8459
7066,35.81,8460
6574,35.81,8461
8109,35.80,8462
4764,35.80,8463
1402,35.80,8464
4571,35.79,8465
7188,35.79,8466
9053,35.79,8467
668,35.78,8468
7694,35.78,8469
5943,35.77,8470
1440,35.77,8471
6900,35.77,8472
3649,35.77,8473
5396,35.76,8474
5179,35.76,8475
1216,35.76,8476
8835,35.76,8477
7265,35.76,8478
3272,35.75,8479
995,35.74,8480
3084,35.74,8481
5078,35.74,8482
8134,35.74,8483
1491,35.73,8484
2877,35.73,8485
6368,35.73,8486
5529,35.72,8487
9291,35.72,8488
6231,35.72,8489
9504,35.72,8490
24,35.71,8491
8380,35.71,8492
8593,35.70,8493
3822,35.70,8494
567,35.69,8495
4338,35.68,8496
7147,35.68,8497
2946,35.68,8498
7295,35.68,8499
2540,35.68,8500
8874,35.68,8501
9394,35.67,8502
7615,35.67,8503
936,35.67,8504
6857,35.66,8505
8296,35.66,8506
5824,35.66,8507
7511,35.65,8508
3657,35.64,8509
465,35.64,8510
3135,35.64,8511
6132,35.64,8512
9040,35.63,8513
3588,35.63,8514
2096,35.63,8515
4930,35.63,8516
755,35.63,8517
8269,35.62,8518
9720,35.61,8519
7111,35.60,8520
6893,35.60,8521
2624,35.60,8522
8651,35.60,8523
8734,35.60,8524
6215,35.59,8525
7873,35.59,8526
3550,35.59,8527
3020,35.59,8528
2601,35.59,8529
8491,35.59,8530
1178,35.58,8531
4890,35.58,8532
7907,35.58,8533
1134,35.58,8534
8992,35.57,8535
9123,35.57,8536
3569,35.55,8537
9180,35.55,8538
2174,35.54,8539
8275,35.54,8540
2231,35.54,8541
956,35.53,8542
3185,35.52,8543
1905,35.52,8544
4351,35.51,8545
9914,35.51,8546
5953,35.51,8547
7346,35.50,8548
7199,35.50,8549
823,35.50,8550
3747,35.49,8551
9481,35.49,8552
3816,35.49,8553
8311,35.48,8554
6940,35.47,8555
8842,35.47,8556
7172,35.47,8557
9908,35.47,8558
2529,35.46,8559
6070,35.46,8560
5883,35.46,8561
1085,35.46,8562
4087,35.45,8563
1420,35.45,8564
3539,35.43,8565
1105,35.42,8566
543,35.42,8567
8805,35.42,8568
3907,35.42,8569
9982,35.42,8570
